,metodo,ensaio,ambiente,sdr,sir,sar,pesq8,pesq16
10222,IVAng,P57,2419,0.683470871478183,8.863327106821075,0.6844080822387189,0.1670000000000001,0.1674999999999999
10223,IVAng,P57,2419,-0.4950369566623582,26.22214084655408,-0.5095831925709475,0.0699999999999998,0.0895
10272,fastIVA,P57,2419,-0.1951272632591575,5.88468139336598,-0.2086950914154197,-0.0449999999999999,-0.1470000000000001
10273,fastIVA,P57,2419,1.0939476965729469,5.10684503415731,1.0939948537482174,0.1684999999999998,0.202
10274,fastIVA,P57,2419,0.6650343458070473,-12.688867995870442,0.6665318400651975,0.0835,0.1199999999999998
10275,fastIVA,P57,2419,-0.0383534204762091,14.640912976859484,-0.0553681707344896,0.1524999999999999,0.168
10276,fastIVA,P57,2419,-0.166602540769577,-0.2038938516728841,-0.1700577126278394,0.0609999999999998,0.0975000000000001
10277,fastIVA,P57,2419,0.1957938435953582,9.91890291912886,0.1895885188259295,0.3425000000000001,0.3419999999999999
10278,fastIVA,P57,2419,0.6685630572550317,2.4334416576819624,0.6706766522795579,0.1204999999999998,0.134
10279,fastIVA,P57,2419,0.2597430083582817,10.272676945346795,0.2529636336750197,0.1175,0.1300000000000001
10280,fastIVA,P57,2419,0.6824282157997519,-2.0577840055288608,0.6832135485077961,0.1554999999999998,0.041
10281,fastIVA,P57,2419,0.1123212301955632,-13.84936064219514,0.1182773525735021,0.1075000000000001,0.1090000000000002
10282,fastIVA,P57,2419,0.7479082166673596,2.8985777294170987,0.7478168546954465,0.1544999999999999,0.0644999999999998
10283,fastIVA,P57,2419,0.0771239060273997,2.988598994258909,0.0682441100502621,0.1759999999999999,0.1024999999999999
10284,fastIVA,P57,2419,0.1930479186578511,10.46094848671626,0.1771873801747306,-0.0125000000000002,0.0125
10285,fastIVA,P57,2419,0.9762956992123524,-9.726490340537891,0.981852463898293,0.15,0.1639999999999999
10286,fastIVA,P57,2419,0.6356030686778269,-4.303289745795908,0.6372026195934053,0.1445000000000001,0.1440000000000001
10287,fastIVA,P57,2419,-0.4944975996892455,25.074119849248437,-0.5090510253471343,0.0804999999999998,0.0924999999999999
10336,IVAaux,P57,2419,-0.2824175942302137,10.117024021003928,-0.2959479113800141,-0.0554999999999998,-0.1464999999999999
10337,IVAaux,P57,2419,1.240091436958651,1.7031608553140885,1.2406852802457928,0.1699999999999999,0.204
10338,IVAaux,P57,2419,0.8149921812562693,-14.26874392225034,0.8172911511315092,0.1090000000000001,0.1479999999999999
10339,IVAaux,P57,2419,-0.8637887721633256,22.73329391057445,-0.8785584686394373,0.0114999999999999,0.0265
10340,IVAaux,P57,2419,0.1123601379299465,1.7760950710308698,0.1077389177850464,0.1110000000000001,0.1404999999999998
10341,IVAaux,P57,2419,0.4393806986153642,12.166266448024178,0.428705974329029,0.3654999999999998,0.3679999999999997
10342,IVAaux,P57,2419,0.6473908498437472,2.6631437053735763,0.6483967409681038,0.127,0.1395
10343,IVAaux,P57,2419,0.1849131967665507,12.43790004037237,0.1787240164168196,0.1079999999999999,0.1205
10344,IVAaux,P57,2419,0.7270176690687598,-0.5273271548428742,0.7285845474576538,0.1695000000000001,0.059
10345,IVAaux,P57,2419,0.4384390423693373,-12.096173952910132,0.4426116185497888,0.1425,0.1479999999999999
10346,IVAaux,P57,2419,0.720164953688067,4.8892675569373765,0.7200466481891479,0.1714999999999998,0.0835
10347,IVAaux,P57,2419,0.0338296501772102,17.6336434528124,0.0191740067313811,0.1155000000000001,0.0325
10348,IVAaux,P57,2419,0.2728510487605122,9.142183881642792,0.2565408409647264,-0.0285,0.0194999999999997
10349,IVAaux,P57,2419,1.182032187276743,-6.469823750750109,1.1852733628919876,0.1864999999999997,0.1935
10350,IVAaux,P57,2419,0.70598787400533,-2.25516097641173,0.7075999267208237,0.1715000000000003,0.1724999999999998
10351,IVAaux,P57,2419,-0.5771993626562806,25.540319756985163,-0.5916420417575339,0.0685,0.087
10416,FDICAnat,L90,cefala,0.8547110169264007,4.986234045765251,0.852322428661846,0.1,0.0350000000000002
10417,FDICAnat,L90,cefala,-0.4430117155694653,-6.181835997408662,-0.4411529383168679,-0.0119999999999999,-0.2249999999999998
10418,FDICAnat,L90,cefala,-0.1405926556438919,6.886860725880759,-0.141881042725541,-0.0455,0.0520000000000001
10419,FDICAnat,L90,cefala,-0.4610042816444024,-17.31246561805625,-0.4490196852927623,0.0509999999999999,-0.0120000000000001
10420,FDICAnat,L90,cefala,-0.4396133100560297,5.489965273749128,-0.4413837928276041,0.0699999999999999,0.1224999999999998
10421,FDICAnat,L90,cefala,0.3968062860534327,6.966920704226912,0.3803802266973721,0.1500000000000001,0.1225000000000001
10422,FDICAnat,L90,cefala,0.023429736607762,-1.601555111372111,0.0233701032413495,0.1195,0.164
10423,FDICAnat,L90,cefala,0.4668880197945069,12.1541085911024,0.4618099990080506,0.0049999999999998,-0.1154999999999998
10424,FDICAnat,L90,cefala,-0.6170129102818755,-12.465477526380685,-0.6052398054707546,-0.066,-0.0834999999999998
10425,FDICAnat,L90,cefala,0.234018878232701,8.327337109048251,0.2320955477609771,0.0849999999999999,0.1015
10426,FDICAnat,L90,cefala,0.1169025221407351,1.7895734824477287,0.1162942107123621,0.1305,0.0755000000000001
10427,FDICAnat,L90,cefala,-0.3274368604737745,-25.87308334566053,-0.3112529848789944,-0.1060000000000001,0.033
